Score Crédito,Estado,Gênero,Idade,Tempo como cliente (meses),Saldo,Número de produtos,Possui Cartao de Crédito,Assina mensalidade,Renda Mensal Presumida (R$),Churn_2_meses
720,São Paulo,Masculino,71,5,183135.39,2,1,1,8237.020833333334,0
662,São Paulo,Masculino,26,0,0.0,2,0,1,3038.748333333333,0
525,São Paulo,Masculino,51,10,0.0,3,1,0,7126.889583333334,1
662,São Paulo,Masculino,31,3,0.0,2,0,1,1155.4604166666666,0
770,São Paulo,Feminino,33,6,0.0,2,1,1,5255.495833333333,0
721,Rio de Janeiro,Feminino,33,4,72535.45,1,1,1,4330.47875,0
633,Minas Gerais,Masculino,58,2,128137.42,2,1,0,6151.472083333332,1
701,São Paulo,Masculino,51,9,0.0,2,0,0,2581.7320833333333,0
556,Minas Gerais,Masculino,42,0,115915.53,2,0,1,5226.477916666667,1
639,São Paulo,Masculino,66,0,0.0,2,0,1,1760.0225,0
632,São Paulo,Masculino,50,2,0.0,2,0,0,2414.2866666666664,0
456,São Paulo,Masculino,29,5,107000.49,1,1,1,6392.484166666666,0
729,Rio de Janeiro,Feminino,38,10,0.0,2,1,0,7905.296666666666,0
632,São Paulo,Feminino,34,2,0.0,2,0,0,6891.064583333333,0
433,Rio de Janeiro,Masculino,34,9,152806.74,1,1,0,820.3329166666667,0
802,São Paulo,Feminino,60,3,92887.06,1,1,0,1644.7345833333331,1
670,São Paulo,Masculino,25,7,0.0,2,1,1,6030.140833333334,0
738,Minas Gerais,Feminino,40,6,114940.67,2,1,1,8120.64875,1
706,Minas Gerais,Masculino,34,0,140641.26,2,1,1,3219.6629166666667,0
592,Minas Gerais,Feminino,70,5,71816.74,2,1,0,4379.034166666667,1
522,São Paulo,Feminino,41,7,0.0,2,0,1,7365.849583333334,0
746,São Paulo,Masculino,48,5,165282.42,1,1,0,6407.769166666666,1
651,Rio de Janeiro,Masculino,42,2,143145.87,2,1,0,1817.1691666666666,0
494,São Paulo,Masculino,28,9,114731.76,2,0,1,3311.6558333333337,0
753,Minas Gerais,Feminino,46,9,113909.69,3,1,0,3846.682083333333,1
671,Minas Gerais,Masculino,36,2,116695.27,1,0,0,8050.0774999999985,0
696,São Paulo,Masculino,42,4,0.0,1,0,0,5264.71375,1
577,Rio de Janeiro,Masculino,43,3,0.0,2,1,1,5625.371666666668,0
587,São Paulo,Masculino,36,1,0.0,2,0,1,713.9833333333332,0
712,Minas Gerais,Masculino,37,7,93978.96,2,1,0,2527.157083333333,0
498,Minas Gerais,Masculino,35,2,121968.11,2,0,1,7847.627083333333,0
660,São Paulo,Masculino,37,2,97324.91,1,1,0,970.4929166666667,0
678,Rio de Janeiro,Masculino,29,6,0.0,2,1,0,2685.15625,0
530,São Paulo,Masculino,37,8,0.0,2,1,1,11.999583333333335,0
559,São Paulo,Feminino,48,2,0.0,2,0,1,5748.392083333332,0
624,São Paulo,Masculino,42,3,145155.37,1,1,0,3007.08125,1
592,São Paulo,Masculino,28,5,137222.77,1,0,0,1650.3575,0
767,São Paulo,Masculino,48,9,0.0,2,0,1,7310.75875,0
653,Minas Gerais,Feminino,38,5,114268.22,2,1,1,3730.20125,0
678,Rio de Janeiro,Masculino,27,2,0.0,2,1,1,550.8854166666666,0
586,Rio de Janeiro,Feminino,42,2,0.0,1,1,0,4287.055833333333,0
550,São Paulo,Feminino,40,8,150490.32,1,0,0,6936.175416666666,1
643,Minas Gerais,Masculino,28,9,160858.13,2,1,0,1131.2195833333333,0
612,Rio de Janeiro,Masculino,39,5,170288.38,1,1,1,2483.38125,0
674,Minas Gerais,Feminino,27,4,111568.01,1,0,1,917.7575,0
657,Rio de Janeiro,Masculino,29,7,83889.03,1,1,0,6377.484166666666,0
724,Minas Gerais,Feminino,35,0,171982.95,2,0,1,6971.377916666667,0
500,São Paulo,Feminino,34,4,0.0,2,1,0,534.7483333333333,0
688,São Paulo,Masculino,20,8,137624.4,2,1,1,8232.616250000001,0
599,São Paulo,Masculino,50,3,121159.65,1,0,0,168.05791666666667,1
631,São Paulo,Masculino,29,7,0.0,2,0,1,5244.884166666667,0
634,Rio de Janeiro,Masculino,52,1,0.0,2,1,1,7371.392500000001,0
545,São Paulo,Masculino,37,3,91184.01,1,1,0,4394.860416666666,0
644,Rio de Janeiro,Masculino,18,8,0.0,2,1,0,2465.5175,0
690,Minas Gerais,Feminino,54,1,144027.8,1,1,1,4530.4591666666665,1
711,São Paulo,Feminino,34,6,0.0,2,1,1,7304.599166666668,0
712,São Paulo,Feminino,29,8,140170.61,1,1,1,1590.418333333333,0
627,São Paulo,Masculino,27,1,62092.9,1,1,1,4411.96,0
694,Rio de Janeiro,Masculino,39,3,0.0,1,1,1,3984.37625,0
534,Rio de Janeiro,Masculino,35,4,0.0,2,0,0,397.54791666666665,0
603,São Paulo,Masculino,45,9,0.0,1,0,0,6188.199583333334,0
808,São Paulo,Feminino,33,2,103516.87,1,1,0,4746.158333333334,0
723,Rio de Janeiro,Masculino,30,1,0.0,3,1,0,6860.321666666668,1
585,São Paulo,Feminino,35,2,0.0,2,1,0,4109.21,1
706,São Paulo,Masculino,34,8,0.0,2,1,1,1561.665416666667,0
671,São Paulo,Feminino,31,6,0.0,2,1,1,660.2675,0
597,Rio de Janeiro,Masculino,43,2,85162.26,1,0,1,212.67,1
646,São Paulo,Feminino,43,8,143061.88,1,1,0,2580.733333333333,0
801,Rio de Janeiro,Feminino,46,6,0.0,2,1,1,7083.697499999998,0
731,Rio de Janeiro,Feminino,33,5,137388.01,2,1,0,6875.028333333333,0
620,Minas Gerais,Feminino,25,1,137712.01,1,1,1,3174.8770833333333,0
484,Minas Gerais,Masculino,40,7,106901.42,2,0,0,4918.5825,0
647,Rio de Janeiro,Masculino,47,5,105603.21,2,1,1,6556.704166666666,0
688,Minas Gerais,Feminino,40,8,150679.71,2,0,1,8176.099166666668,0
680,Minas Gerais,Masculino,30,4,108300.27,2,0,1,1849.357083333333,1
689,São Paulo,Feminino,46,7,52016.08,2,1,1,3041.402083333333,0
513,Minas Gerais,Masculino,34,7,60515.13,1,0,0,5190.462083333333,0
553,Minas Gerais,Masculino,35,2,158584.28,2,1,0,1818.34,0
689,Minas Gerais,Masculino,47,2,118812.5,2,0,0,1296.7258333333332,0
517,Rio de Janeiro,Masculino,46,4,0.0,1,1,0,932.1991666666668,0
731,São Paulo,Masculino,37,8,0.0,2,1,1,7097.4312500000015,0
687,Minas Gerais,Feminino,47,1,91219.29,1,0,0,6618.562083333332,1
507,Rio de Janeiro,Masculino,32,7,0.0,2,1,0,2830.2575,0
468,São Paulo,Feminino,22,1,76318.64,1,1,1,8115.963333333332,0
682,Rio de Janeiro,Feminino,58,4,0.0,1,1,0,7334.833750000002,0
603,São Paulo,Feminino,24,3,0.0,1,1,1,8284.417916666667,1
522,Minas Gerais,Masculino,25,1,111432.13,1,1,1,7028.482083333332,0
629,Rio de Janeiro,Masculino,41,10,150148.51,1,0,0,289.01125,0
729,São Paulo,Feminino,32,7,38550.06,1,0,1,7467.92625,0
574,São Paulo,Feminino,39,5,119013.86,1,1,0,4309.24625,0
677,Minas Gerais,Feminino,39,0,111213.64,2,1,1,6149.094166666668,0
627,Minas Gerais,Masculino,28,5,71097.23,1,1,1,5437.687083333333,0
788,Rio de Janeiro,Masculino,36,10,109632.85,1,1,1,672.8804166666666,0
697,São Paulo,Masculino,63,7,148368.02,1,0,0,4952.586666666667,1
578,São Paulo,Masculino,45,1,148600.91,1,1,0,5974.880833333334,1
519,São Paulo,Masculino,48,10,71083.98,1,1,0,5748.291666666668,0
632,São Paulo,Feminino,40,9,139625.34,1,1,0,3904.29,1
679,São Paulo,Feminino,39,4,0.0,1,0,0,7205.804166666666,1
699,São Paulo,Masculino,30,9,0.0,1,1,1,4506.755416666667,0
615,São Paulo,Masculino,64,0,81564.1,2,0,1,1495.6704166666666,0
622,Rio de Janeiro,Masculino,36,9,0.0,2,1,1,4368.858333333334,0
755,São Paulo,Feminino,28,7,124540.28,1,0,1,7868.787083333334,0
767,São Paulo,Feminino,42,2,133616.39,1,1,0,1192.325,0
752,Minas Gerais,Feminino,38,10,101648.5,2,1,0,7166.7266666666665,0
633,São Paulo,Feminino,26,8,124281.84,1,1,1,2504.8570833333333,0
717,São Paulo,Feminino,59,4,0.0,2,1,1,7105.359583333334,0
585,Rio de Janeiro,Masculino,45,0,0.0,2,0,0,7903.4875,0
751,São Paulo,Feminino,37,9,183613.66,2,0,0,2072.289166666667,0
754,Minas Gerais,Masculino,65,1,136186.44,1,1,1,5063.732916666667,1
495,São Paulo,Masculino,47,10,137682.68,1,1,0,2961.31125,0
650,São Paulo,Masculino,34,4,106005.54,1,0,1,5958.138333333332,0
529,São Paulo,Feminino,31,6,152310.55,1,1,0,543.9270833333334,0
585,São Paulo,Feminino,43,2,0.0,2,1,0,3725.105833333333,0
668,Rio de Janeiro,Masculino,32,1,134446.04,1,0,1,4635.057083333333,0
591,São Paulo,Feminino,38,2,142289.28,1,0,1,4984.952083333334,0
731,São Paulo,Masculino,19,6,0.0,2,1,1,6315.907916666668,0
754,São Paulo,Feminino,45,6,0.0,1,1,0,3078.403333333333,1
650,Minas Gerais,Feminino,46,9,149003.76,2,1,0,7370.951249999999,0
588,Minas Gerais,Masculino,41,2,131341.46,2,0,1,293.1225,0
712,Rio de Janeiro,Feminino,29,7,77919.78,1,1,0,5106.149166666667,0
691,São Paulo,Feminino,34,7,0.0,2,0,1,6731.63,0
771,São Paulo,Feminino,41,10,108309.0,4,1,1,5729.600416666667,1
678,Rio de Janeiro,Feminino,39,6,0.0,1,0,1,7723.6066666666675,0
719,Rio de Janeiro,Feminino,40,9,0.0,2,1,0,7592.6725000000015,0
610,Minas Gerais,Masculino,36,7,115462.02,1,0,1,1774.21,0
722,Rio de Janeiro,Masculino,37,9,0.0,2,1,0,1330.08125,0
758,Minas Gerais,Feminino,23,5,122739.1,1,1,0,4269.201666666667,1
709,São Paulo,Feminino,32,2,0.0,2,0,0,4570.05375,0
634,Minas Gerais,Feminino,53,3,113781.5,2,1,1,4431.04375,1
678,Rio de Janeiro,Feminino,49,1,0.0,2,1,1,4269.704166666666,0
633,São Paulo,Masculino,35,3,0.0,2,1,1,1510.406666666667,0
710,São Paulo,Masculino,43,9,128284.45,1,1,0,1374.8704166666666,1
640,Minas Gerais,Masculino,45,8,120591.19,1,0,0,8130.1641666666665,0
656,São Paulo,Masculino,63,8,0.0,2,0,1,2375.60125,0
551,São Paulo,Feminino,59,2,166968.28,1,1,0,6645.156666666668,1
786,Rio de Janeiro,Feminino,39,7,0.0,2,0,0,4205.399583333333,0
561,São Paulo,Feminino,49,8,0.0,2,1,1,521.3779166666667,0
807,Rio de Janeiro,Masculino,42,5,0.0,2,1,1,3120.870833333333,0
602,Minas Gerais,Masculino,38,2,71667.97,2,0,0,5712.995416666668,0
727,Minas Gerais,Feminino,31,3,82729.47,2,1,0,2508.8545833333333,0
678,São Paulo,Masculino,40,1,0.0,2,1,1,7805.9749999999985,0
730,São Paulo,Masculino,23,8,0.0,2,1,0,7636.855416666666,0
596,Rio de Janeiro,Feminino,30,1,0.0,2,1,0,338.5579166666667,0
686,Minas Gerais,Masculino,39,3,129626.19,2,1,1,4300.856666666667,0
684,Minas Gerais,Feminino,26,2,114035.39,1,0,0,4036.882916666667,0
797,Minas Gerais,Masculino,32,1,151922.94,1,1,0,369.8775,0
658,São Paulo,Feminino,39,4,0.0,1,1,1,6147.0858333333335,0
653,Rio de Janeiro,Feminino,27,6,107751.68,2,1,1,1391.2258333333332,0
641,São Paulo,Masculino,37,6,0.0,2,1,0,1887.885,0
656,Rio de Janeiro,Feminino,41,6,101179.23,2,1,1,1467.9420833333334,0
750,Rio de Janeiro,Feminino,36,6,0.0,2,1,1,2492.3504166666667,0
768,São Paulo,Feminino,40,8,0.0,2,0,1,2878.3525000000004,0
568,São Paulo,Masculino,33,7,0.0,2,1,0,5977.1087499999985,0
706,Minas Gerais,Masculino,36,9,58571.18,2,1,0,1698.9170833333335,0
430,Minas Gerais,Feminino,38,8,153058.64,1,1,0,4140.7195833333335,0
745,Minas Gerais,Masculino,35,4,98270.34,1,1,0,5567.392916666668,0
747,São Paulo,Masculino,43,1,130788.71,1,0,1,4228.958333333333,1
657,Minas Gerais,Masculino,40,7,99165.84,1,0,1,4972.247916666666,1
639,São Paulo,Feminino,42,4,0.0,2,0,0,6986.765416666666,0
704,São Paulo,Masculino,44,3,0.0,2,0,1,6370.202083333334,0
651,Rio de Janeiro,Masculino,23,4,115636.05,2,1,0,2933.369166666667,0
706,Minas Gerais,Feminino,44,2,185932.18,2,1,0,2725.55875,0
632,Minas Gerais,Masculino,30,2,72549.0,2,0,1,7613.7,0
751,São Paulo,Masculino,42,4,0.0,2,1,1,3393.441666666667,0
767,São Paulo,Feminino,35,2,0.0,2,0,0,6010.474166666668,0
741,São Paulo,Masculino,39,5,0.0,1,0,1,1675.2941666666666,0
651,Minas Gerais,Masculino,29,3,121890.06,1,1,0,2272.1045833333333,1
601,São Paulo,Masculino,46,2,99786.07,1,1,1,1361.8283333333334,1
520,São Paulo,Masculino,34,3,0.0,2,1,1,4362.665,0
626,Minas Gerais,Masculino,27,4,115084.53,2,0,1,1121.1429166666667,0
811,São Paulo,Masculino,30,6,0.0,2,1,1,7524.638333333332,0
730,São Paulo,Feminino,32,9,127661.69,1,0,0,2537.7295833333333,0
604,Minas Gerais,Feminino,47,4,118907.6,1,0,1,1990.7145833333332,1
499,Minas Gerais,Feminino,44,6,77627.33,2,1,0,4509.278333333333,0
754,Rio de Janeiro,Masculino,40,2,160625.17,1,0,1,148.10958333333338,0
716,Rio de Janeiro,Feminino,29,8,0.0,2,0,0,3275.705,0
636,São Paulo,Feminino,20,10,124266.86,1,0,0,4190.28375,0
470,São Paulo,Feminino,25,8,127974.06,2,1,1,7635.8062500000015,0
444,São Paulo,Masculino,43,3,0.0,2,1,1,6630.467083333332,0
809,Rio de Janeiro,Feminino,48,2,0.0,1,1,0,6707.3687500000015,1
850,Minas Gerais,Feminino,30,3,104911.35,2,1,1,1788.8858333333335,0
637,São Paulo,Masculino,27,1,0.0,2,1,0,3803.8,0
512,São Paulo,Masculino,43,1,0.0,2,1,1,2186.306666666667,0
774,Rio de Janeiro,Feminino,43,1,110646.54,1,0,0,4533.511666666666,0
641,São Paulo,Masculino,57,5,0.0,2,1,1,5102.049166666667,0
586,Minas Gerais,Masculino,42,6,126704.49,2,1,0,1736.7625,0
611,São Paulo,Masculino,30,9,0.0,2,1,1,6203.65375,0
660,Rio de Janeiro,Masculino,31,1,84560.04,1,1,1,5741.010416666668,0
532,São Paulo,Masculino,43,9,0.0,2,0,0,7940.579583333332,1
557,Minas Gerais,Feminino,38,2,129893.56,1,0,0,4253.167916666666,0
730,Rio de Janeiro,Masculino,25,5,167385.81,1,1,1,2346.14625,0
535,São Paulo,Feminino,27,6,0.0,2,0,1,2073.9825,0
773,Minas Gerais,Feminino,36,4,105858.71,1,0,1,183.14375,0
510,Minas Gerais,Feminino,44,4,123070.89,1,1,0,1185.8870833333333,1
539,São Paulo,Masculino,39,1,0.0,1,1,1,1174.3625,0
690,Rio de Janeiro,Feminino,48,2,0.0,2,1,1,131.2125,0
821,São Paulo,Feminino,40,1,0.0,2,1,0,8094.713333333332,0
687,Minas Gerais,Masculino,35,1,125141.24,2,1,1,6189.044583333332,0
557,São Paulo,Feminino,46,4,96173.17,2,1,1,4849.09625,0
532,Rio de Janeiro,Feminino,37,5,0.0,2,0,1,281.74333333333334,0
540,Rio de Janeiro,Masculino,39,2,0.0,2,1,0,3416.4966666666664,0
705,São Paulo,Feminino,55,8,0.0,2,1,1,599.695,0
542,Minas Gerais,Feminino,35,9,127543.11,2,1,0,19.539166666666667,1
706,São Paulo,Masculino,38,1,0.0,2,1,0,5099.1475,0
765,São Paulo,Feminino,56,1,0.0,1,1,0,551.2054166666667,1
529,São Paulo,Masculino,67,8,103101.56,2,1,1,6416.750833333333,1
714,São Paulo,Masculino,54,7,126113.28,1,1,0,4699.0575,0
582,São Paulo,Masculino,41,1,40488.76,1,1,0,5355.367916666667,0
609,Minas Gerais,Feminino,40,10,137389.77,2,1,0,7088.425833333334,0
518,São Paulo,Feminino,28,9,85146.36,1,0,0,116.82875,0
791,Minas Gerais,Masculino,35,5,129828.58,1,1,1,7579.927500000002,1
747,São Paulo,Masculino,42,4,80214.36,1,1,0,4801.748333333334,1
565,São Paulo,Feminino,40,2,0.0,2,1,1,5414.83875,0
735,São Paulo,Masculino,34,1,141796.43,1,1,0,1910.7704166666665,0
697,São Paulo,Feminino,49,7,195238.29,4,0,1,5461.815,1
813,Minas Gerais,Masculino,27,6,111348.15,1,1,0,1934.269166666667,0
772,São Paulo,Masculino,43,6,0.0,2,1,1,2403.1616666666664,0
606,São Paulo,Feminino,71,8,0.0,2,1,1,7072.581666666666,0
667,Minas Gerais,Feminino,42,10,64404.26,2,0,0,1084.2654166666666,0
637,Minas Gerais,Masculino,40,9,154309.67,1,1,1,5222.256666666667,1
542,São Paulo,Masculino,67,10,129431.36,1,0,1,889.3225000000001,0
762,Rio de Janeiro,Feminino,43,5,134204.67,1,1,1,5832.125416666668,0
698,São Paulo,Feminino,39,4,0.0,2,0,1,1977.325833333333,0
850,São Paulo,Feminino,32,8,0.0,2,1,1,2316.4083333333333,0
621,São Paulo,Feminino,50,5,0.0,2,1,0,7989.855833333334,1
671,Minas Gerais,Feminino,48,9,116711.06,2,0,0,3182.224166666667,0
775,São Paulo,Masculino,31,9,0.0,2,1,0,7053.271250000002,0
504,Rio de Janeiro,Masculino,34,0,54980.81,1,1,1,5704.578333333334,0
751,Rio de Janeiro,Feminino,37,3,99773.85,2,1,0,2286.08,0
691,Minas Gerais,Masculino,30,7,101231.77,2,0,0,6522.06,0
841,Minas Gerais,Masculino,32,2,117070.21,1,1,0,4728.425,0
709,Minas Gerais,Masculino,23,8,73314.04,2,1,0,2643.6029166666667,0
673,São Paulo,Masculino,37,2,0.0,1,1,1,567.6675,0
541,São Paulo,Masculino,37,9,212314.03,1,0,1,6200.605833333334,0
661,São Paulo,Feminino,31,3,136067.82,2,1,0,2731.99625,0
784,Rio de Janeiro,Feminino,42,2,109052.04,2,1,0,267.06458333333336,0
742,São Paulo,Feminino,35,2,79126.17,1,1,1,5291.56375,0
850,Rio de Janeiro,Feminino,55,7,0.0,1,0,0,7156.78625,1
443,São Paulo,Feminino,35,9,108308.0,1,1,0,5376.299583333333,1
778,Minas Gerais,Feminino,48,3,102290.56,2,1,0,7612.1379166666675,0
529,São Paulo,Masculino,39,6,102025.08,2,1,0,514.6254166666666,0
678,Minas Gerais,Feminino,37,2,113383.07,1,1,1,5630.165,0
516,Rio de Janeiro,Feminino,65,9,102541.1,1,1,0,7562.100833333334,0
469,Rio de Janeiro,Masculino,35,5,0.0,2,1,0,7770.432083333332,0
786,Rio de Janeiro,Masculino,40,6,0.0,2,0,0,1718.7,0
703,São Paulo,Feminino,41,6,109941.51,1,1,0,4844.47,0
579,Minas Gerais,Masculino,41,0,141749.68,1,0,1,383.3970833333333,0
565,São Paulo,Masculino,38,5,0.0,2,0,1,3359.596666666667,0
443,São Paulo,Masculino,44,2,0.0,1,1,0,6631.904166666667,0
589,São Paulo,Masculino,37,7,85146.48,2,1,0,3603.75375,1
691,São Paulo,Feminino,44,6,134066.1,2,1,1,8232.18375,0
711,São Paulo,Feminino,28,8,0.0,2,0,0,4381.662083333334,0
775,Rio de Janeiro,Masculino,27,4,0.0,1,1,1,1700.3025,0
621,São Paulo,Masculino,35,7,87619.29,1,1,0,5.9725,0
350,São Paulo,Masculino,51,10,0.0,1,1,1,5242.657916666666,1
668,Rio de Janeiro,Feminino,30,8,0.0,2,1,0,5769.404166666667,0
633,Rio de Janeiro,Masculino,27,3,0.0,2,1,0,1833.7045833333332,0
697,Minas Gerais,Masculino,43,8,103409.16,1,1,0,2787.22,1
734,Minas Gerais,Feminino,30,7,123040.38,1,1,1,3187.6275,0
434,São Paulo,Masculino,41,4,108128.52,1,0,1,2366.004583333333,0
646,Minas Gerais,Masculino,48,8,169023.33,2,1,1,7319.064583333333,0
764,São Paulo,Masculino,30,5,0.0,2,0,1,4381.485833333333,0
727,Rio de Janeiro,Feminino,41,10,0.0,2,0,1,1977.8566666666666,0
724,São Paulo,Feminino,29,6,0.0,2,0,1,2697.0629166666668,0
749,Rio de Janeiro,Masculino,42,9,222267.63,1,0,0,4212.8687500000015,1
706,Minas Gerais,Feminino,47,10,144090.42,1,1,0,5872.45625,1
728,São Paulo,Masculino,30,10,114835.43,1,0,1,1569.2704166666665,0
636,São Paulo,Masculino,44,2,0.0,2,0,0,3600.6004166666667,0
634,São Paulo,Masculino,34,3,145030.92,1,1,1,1742.5270833333334,0
627,São Paulo,Masculino,43,8,71240.3,1,0,1,5322.256666666667,0
518,São Paulo,Masculino,59,5,138772.15,1,0,1,5161.333333333333,0
687,Rio de Janeiro,Feminino,29,7,93617.07,1,0,1,4710.455,0
622,Rio de Janeiro,Feminino,23,8,0.0,2,1,1,5474.5579166666685,0
693,Rio de Janeiro,Feminino,45,4,0.0,2,1,1,1107.8983333333333,0
450,Rio de Janeiro,Masculino,25,9,74237.2,2,0,1,8144.3062500000015,0
664,Minas Gerais,Feminino,49,5,127421.78,2,1,0,4536.53125,1
663,Rio de Janeiro,Feminino,28,8,61274.7,2,1,0,5668.935416666667,0
660,São Paulo,Masculino,34,8,106486.66,2,0,1,7594.2775,0
579,São Paulo,Feminino,29,10,73194.52,2,1,1,5383.712083333333,0
655,Minas Gerais,Feminino,44,6,146498.76,1,1,0,2702.2295833333333,1
683,São Paulo,Masculino,47,1,0.0,2,1,0,6207.8812499999985,0
655,São Paulo,Feminino,32,2,0.0,1,1,1,2960.3129166666663,0
575,Rio de Janeiro,Feminino,30,8,0.0,2,1,0,7722.567916666668,0
574,Rio de Janeiro,Masculino,30,5,120355.0,1,1,0,5741.389583333334,0
795,São Paulo,Masculino,32,2,117265.21,1,1,1,8263.217916666666,0
776,São Paulo,Feminino,43,4,0.0,2,0,1,6755.729166666668,0
707,Rio de Janeiro,Feminino,52,7,0.0,1,1,0,4570.3675,1
705,Minas Gerais,Feminino,37,3,109974.22,1,1,1,1513.3695833333334,1
678,Minas Gerais,Feminino,44,2,98009.13,2,0,1,1307.7025,0
663,São Paulo,Masculino,34,10,0.0,1,1,1,4753.48875,0
748,São Paulo,Masculino,66,8,0.0,1,1,1,6805.485416666666,0
677,Rio de Janeiro,Feminino,34,10,171671.9,1,1,1,2115.7404166666665,0
634,Rio de Janeiro,Masculino,63,10,0.0,2,1,0,1282.2025,1
350,São Paulo,Feminino,60,3,0.0,1,0,0,4741.5062499999985,1
727,São Paulo,Masculino,61,0,128213.96,2,1,1,7863.711666666666,1
773,Minas Gerais,Masculino,51,8,116197.65,2,1,1,3612.558333333333,0
675,São Paulo,Masculino,39,1,0.0,2,1,0,6380.384166666668,0
649,Rio de Janeiro,Feminino,36,6,86607.39,1,0,0,826.0454166666667,0
552,São Paulo,Masculino,29,10,0.0,2,1,0,507.7845833333333,0
761,Minas Gerais,Masculino,62,5,98854.34,1,0,0,3621.7070833333332,1
622,São Paulo,Masculino,31,7,0.0,1,1,0,1475.3654166666665,0
615,São Paulo,Masculino,59,8,0.0,2,1,1,6899.022916666666,0
681,Minas Gerais,Masculino,31,4,97338.19,2,0,0,2009.448333333333,0
768,São Paulo,Masculino,30,6,0.0,2,1,1,8310.59875,0
617,Rio de Janeiro,Masculino,34,9,0.0,2,1,0,4947.899166666667,0
452,São Paulo,Feminino,33,6,131698.57,2,1,0,6317.662916666667,0
807,Minas Gerais,Masculino,37,10,130110.45,2,0,1,7170.747916666667,0
567,Rio de Janeiro,Masculino,44,9,0.0,2,1,0,3653.214583333333,0
603,Rio de Janeiro,Masculino,24,1,165149.13,2,1,0,910.7616666666668,0
617,Rio de Janeiro,Feminino,37,9,101707.8,1,1,0,5161.095,0
701,São Paulo,Feminino,34,3,105588.66,1,0,1,3112.2670833333336,0
820,Minas Gerais,Masculino,39,9,111336.89,1,1,0,698.7629166666667,1
438,São Paulo,Masculino,60,7,78391.17,1,0,1,2059.358333333333,0
600,Rio de Janeiro,Feminino,27,6,0.0,2,1,1,7167.9675,0
782,São Paulo,Masculino,34,9,0.0,1,1,0,7625.8775,1
638,Minas Gerais,Feminino,41,9,144326.09,1,1,0,3082.49375,1
850,Minas Gerais,Masculino,27,1,101278.25,2,1,1,1094.3825,0
741,Minas Gerais,Feminino,19,8,108711.57,2,1,0,1035.71875,0
689,Rio de Janeiro,Masculino,73,1,108555.07,1,0,1,6998.7145833333325,0
743,Minas Gerais,Feminino,35,1,146781.24,1,1,0,7887.820833333334,0
493,São Paulo,Feminino,36,2,0.0,2,0,1,4157.095833333334,0
416,Rio de Janeiro,Masculino,35,8,0.0,1,0,0,4988.0325,0
725,São Paulo,Feminino,25,9,0.0,2,1,1,7025.322499999998,0
497,São Paulo,Masculino,34,2,0.0,2,1,1,3461.963750000001,0
537,Minas Gerais,Masculino,66,8,103291.25,2,1,1,5444.36625,0
706,Rio de Janeiro,Feminino,29,1,209490.21,1,1,1,5552.8204166666665,1
651,Rio de Janeiro,Masculino,38,2,0.0,3,1,0,2792.909166666667,1
720,São Paulo,Masculino,33,2,0.0,2,0,1,5876.294999999999,0
797,São Paulo,Masculino,45,8,0.0,1,0,0,5212.917500000001,0
543,Rio de Janeiro,Masculino,23,5,0.0,2,1,0,4909.682916666667,0
454,São Paulo,Masculino,34,4,0.0,2,1,0,8284.071666666667,0
691,São Paulo,Masculino,37,9,149405.18,1,1,1,6100.483333333334,0
510,São Paulo,Feminino,52,6,191665.21,1,1,1,5471.356666666667,1
792,Rio de Janeiro,Feminino,40,7,0.0,1,1,0,5902.175,0
721,São Paulo,Masculino,41,6,135071.12,1,1,1,2686.552083333333,0
765,São Paulo,Masculino,41,2,0.0,2,0,1,7967.317083333332,0
850,Rio de Janeiro,Masculino,39,8,0.0,2,1,1,1545.4350000000004,0
681,Minas Gerais,Masculino,38,6,181804.34,2,1,1,2396.57125,0
586,São Paulo,Feminino,60,3,47020.65,2,0,1,2635.0504166666665,1
753,São Paulo,Feminino,36,7,128518.98,1,1,1,1856.9929166666668,1
593,Minas Gerais,Feminino,38,5,142658.04,2,0,1,5639.0462499999985,0
674,São Paulo,Feminino,21,9,120150.39,2,1,1,1415.1679166666665,0
610,São Paulo,Feminino,35,7,81905.95,1,1,1,2567.632916666667,0
652,São Paulo,Masculino,26,3,137998.2,2,0,1,7041.2404166666665,0
850,Minas Gerais,Feminino,26,8,123126.29,1,1,0,3101.05875,0
740,São Paulo,Feminino,51,4,0.0,2,1,1,7455.41,0
637,Minas Gerais,Masculino,43,1,135645.29,2,0,1,4224.285833333333,1
685,Rio de Janeiro,Masculino,31,7,122449.31,2,1,1,7532.064583333333,0
558,Rio de Janeiro,Masculino,40,4,161766.87,1,0,0,3849.105833333333,0
677,São Paulo,Feminino,37,3,0.0,2,1,1,1593.84375,0
592,Minas Gerais,Masculino,36,10,123187.51,1,0,1,6087.9729166666675,0
652,Minas Gerais,Masculino,36,9,150956.71,1,0,0,3014.5904166666664,0
662,Rio de Janeiro,Feminino,42,6,105021.28,1,1,0,2010.0991666666666,0
543,São Paulo,Masculino,64,4,0.0,2,1,1,6179.409166666667,0
675,Rio de Janeiro,Feminino,50,1,133204.91,1,0,1,344.58583333333326,0
643,Rio de Janeiro,Feminino,35,6,0.0,2,1,1,1731.235,0
611,Minas Gerais,Feminino,49,9,115488.52,2,1,1,5777.3670833333335,1
412,São Paulo,Masculino,29,5,0.0,2,0,0,521.2720833333334,0
638,Rio de Janeiro,Masculino,41,7,0.0,2,1,0,1828.725416666667,0
